Timestamp,date,observer,site,box,action,equipment_name,hobo_position,readout,battery_status,memory_status,equipment_type,card_deployed,card_collected,battery_status,memory_status,
6/22/2023 8:59,6/22/2023,"RK, YZ",RRRR,RRRR8,deploy,RRRR8-I,inside,NA,100,0,hobo,,,,,
6/22/2023 9:18,6/22/2023,RK,RRRR,RRRR7,deploy,cam23,,,,,camera,card28,NA,full,empty,
6/22/2023 10:43,6/22/2023,KL,RRR,RRC13,deploy,RRC13-I,inside,NA,100,0,hobo,,,,,
6/22/2023 10:43,6/22/2023,KL,RRR,RRC13,deploy,RRC13-O,outside,NA,100,0,hobo,,,,,
6/22/2023 10:58,6/22/2023,RK YZ,RRRG,RRRG,deploy,RRRG50-O,outside,NA,100%,0%,hobo,,,,,
6/22/2023 10:59,6/22/2023,"RK, YZ",RRRG,RRRG50,deploy,RRRG50-I,inside,NA,100,0,hobo,,,,,
6/22/2023 11:05,6/22/2023,KL,RRRG,RRRG61 ,collect,RRRG61-I,inside,NA,100,0,hobo,,,,,
6/22/2023 11:06,6/22/2023,"KL, RK, YZ",RRRG,RRRG61,collect,RRRG61-I,inside,completed,100,0,hobo,,,,,
6/22/2023 11:40,6/22/2023,YZ,RRR,RRC,deploy,cam12,,,,,camera,card2,NA,full,empty,
6/24/2023 9:34,6/24/2023,KL,PICG,PICG4,deploy,cam2,,,,,camera,card31,NA ,full,empty,
6/24/2023 9:47,6/24/2023,KL,PICG,PICG2,deploy,PICG2-I,inside,NA,100,0,hobo,,,,,
6/24/2023 9:47,6/24/2023,KL,PICG,PICG2,deploy,PICG2-O,outside,NA,100,0,hobo,,,,,
6/24/2023 10:19,6/24/2023,KL,MBNR,MBNR7,collect,cam14,,,,,camera,NA,card7,missing,full,
6/24/2023 10:20,6/24/2023,KL,MBNR,MBNR7,collect,MBNR7-I,inside,completed,100,0,hobo,,,,,
6/24/2023 10:20,6/24/2023,KL,MBNR,MBNR7,collect,MBNR7-O,outside,NA,100,0,hobo,,,,,
6/24/2023 10:32,6/24/2023,KL,MBNR,MBNR5,deploy,MBNR5-I,inside,NA,100,0,hobo,,,,,
6/24/2023 10:33,6/24/2023,KL,MBNR,MBNR5,deploy,MBNR5-O,outside,NA,100,0,hobo,,,,,
6/27/2023 7:51,6/27/2023,"KL, RK, YZ",BRO,BRO8,collect,BRO8-I,inside,completed,100,0,hobo,,,,,
6/27/2023 7:51,6/27/2023,"KL, RK, YZ,",BRO,BRO8,collect,BRO8-O,outside,completed,50%,50%,hobo,,,,,
6/27/2023 7:55,6/27/2023,"KL, RK, YZ",BRO,BRO6,collect,BRO6-O,outside,completed,50%,50%,hobo,,,,,
6/27/2023 7:56,6/27/2023,"KL, RK, YZ",BRO,BRO6,collect,BRO6-I,inside,completed,50%,50%,hobo,,,,,
6/27/2023 7:56,6/27/2023,"KL, RK, YZ",BRO,BRO6,collect,cam21,,,,,camera,,card36,full,full,
6/27/2023 8:05,6/27/2023,"KL, RK, YZ",BRO,BRO2,deploy,BRO2-I,inside,NA,100,0,hobo,,,,,
6/27/2023 8:05,6/27/2023,"KL, RK, YZ",BRO,BRO2,deploy,BRO2-O,outside,NA,100%,0%,hobo,,,,,
6/27/2023 8:11,6/27/2023,"KL, RK, YZ",BRO,BRO4,collect,BRO4-O,outside,completed,50%,50%,hobo,,,,,
6/27/2023 8:12,6/27/2023,"KL, RK, YZ",BRO,BRO4,collect,BRO4-I,inside,completed,50%,50%,hobo,,,,,
6/27/2023 8:12,6/27/2023,"KL, RK, YZ",BRO,BRO4,collect,cam13,,,,,camera,,card26,full,full,
6/28/2023 10:20,6/28/2023,KL,SFP,SFP9,collect,SFP9-I,inside,completed,100,0,hobo,,,,,
6/28/2023 10:21,6/28/2023,KL,SFP,SFP9,collect,SFP9-O,outside,completed,100,0,hobo,,,,,
6/28/2023 10:31,6/28/2023,KL,SFP,SFP11,collect,cam25,,,,,camera,NA,card20,low,full,
6/28/2023 10:31,6/28/2023,"RK, KL",SFP,SFP11,collect,SFP11-O,outside,completed,50%,50%,hobo,,,,,
6/28/2023 10:32,6/28/2023,"KL, RK",SFP,SFP11,collect,SFP11-I,inside,completed,50%,50%,hobo,,,,,
6/28/2023 10:35,6/28/2023,RK,MBNG,MBNG9,deploy,MBNG9-O,outside,completed,50%,0%,hobo,,,,,
6/28/2023 10:35,6/28/2023,RK,MBNG,MBNG9,deploy,MBNG9-I,inside,NA,100%,0%,hobo,,,,,
6/28/2023 10:36,6/28/2023,RK,MBNG,MBNG11,deploy,MBNG11-O,outside,NA,100%,0%,hobo,,,,,
6/28/2023 10:36,6/28/2023,RK,MBNG,MBNG11,deploy,MBNG11-I,inside,NA,100%,0%,hobo,,,,,
6/28/2023 10:50,6/28/2023,"KL, RK",SFP,SFP15,collect,SFP15-O,outside,completed,50%,50%,hobo,,,,,
6/28/2023 10:51,6/28/2023,"KL, RK",SFP,SFP15,collect,SFP15-I,inside,completed,50%,50%,hobo,,,,,
6/28/2023 10:52,6/28/2023,"KL, RK",SFP,SFP15,collect,cam17,,,,,camera,NA,card14,low,full,
6/29/2023 7:10,6/29/2023,"KL, RK, YZ",PCC,PCC5,deploy,cam17,,,,,camera,card8,NA,full,empty,
6/29/2023 7:27,6/29/2023,"KL, RK, YZ",PCC,PCC,collect,PCC7-I,inside,completed,100,0,hobo,,,,,
6/29/2023 7:28,6/29/2023,"KL, RK, YZ",PCC,PCC7,collect,PCC7-O,outside,completed,100,0,hobo,,,,,
6/29/2023 8:00,6/29/2023,KL,PIC,PCC8,deploy,cam25,,,,,camera,card36,NA,full,empty,
6/29/2023 8:47,6/29/2023,"RK, YZ",PICR,PICR3,collect,PICR3-I,inside,completed,100,0,hobo,,,,,
6/29/2023 8:48,6/29/2023,"RK, YZ",PICR,PICR3,collect,PICR3-O,outside,completed,100,0,hobo,,,,,
6/29/2023 9:02,6/29/2023,KL,PIC,PICR1,deploy,cam13,,,,,camera,card9,NA,full,empty,
6/29/2023 9:49,6/29/2023,KL,PIC,PICO13,deploy,PICO13-I,inside,NA,100,0,hobo,,,,,
6/29/2023 9:50,6/29/2023,KL,PIC,PICO13,deploy,PICO13-O,outside,NA,100,0,hobo,,,,,
6/29/2023 9:56,6/29/2023,KL,PIC,PICO1,collect,cam18,,,,,camera,card1,NA,low,full,
6/29/2023 9:56,6/29/2023,KL,PIC,PICO1,collect,PICO1-I,inside,completed,100,0,hobo,,,,,
6/29/2023 9:57,6/29/2023,KL,PIC,PICO1,collect,PICO1-O,outside,completed,100,0,hobo,,,,,
6/29/2023 10:15,6/29/2023,YZ,PICO,PICO2,deploy,PICO2-I,inside,NA,100,0,hobo,,,,,
6/29/2023 10:16,6/29/2023,YZ,PICO,PICO2,deploy,PICO2-O,outside,NA,100,0,hobo,,,,,
7/4/2023 7:53,7/4/2023,"KL,RK,YZ",PIC,PCC12,deploy,cam8,,,,,camera,card37,NA,full,empty,
7/4/2023 8:20,7/4/2023,KL,PIC,PCC8,collect,cam25,,,,,camera,NA,card36,low,full,
7/4/2023 8:22,7/4/2023,"KL, RK",PCC,PCC8,collect,PCC8-O,outside,completed,50%,50%,hobo,,,,,
7/4/2023 8:23,7/4/2023,"KL, RK, YZ",PCC,PCC8,collect,PCC8-I,inside,completed,100,0,hobo,,,,,
7/5/2023 10:02,7/5/2023,KL,BRO,BRO1,deploy,cam14,,,,,camera,card26,NA,full,empty,
7/5/2023 10:03,7/5/2023,KL,BRO,BRO2,deploy,cam22,,,,,camera,card7,NA,full,empty,
7/5/2023 10:05,7/5/2023,KL,BRO,BRO7,deploy,BRO7-I,inside,NA,100,0,hobo,,,,,
7/5/2023 10:06,7/5/2023,"RK, YZ",BRO,BRO7,deploy,BRO7-O,outside,NA,100%,0%,hobo,,,,,
7/5/2023 11:31,7/5/2023,KL,RRR,RRRR3,deploy,cam18,,,,,camera,card32,,full,empty,
7/6/2023 8:49,7/6/2023,"KL, RK",RRRR,RRRR8,deploy,cam25,,,,,camera,card5,NA,full,empty,
7/6/2023 9:05,7/6/2023,"KL, RK",RRC,RRC13,deploy,cam15,,,,,camera,card36,NA,full,empty,
7/6/2023 9:05,7/6/2023,"KL, RK",RRC,RRC10,collect,cam12,,,,,camera,NA,card2,low,full,
7/6/2023 9:06,7/6/2023,"KL, RK",RRC,RRC10,collect,RRC10-O,outside,completed,50%,50%,hobo,,,,,
7/6/2023 9:07,7/6/2023,"KL, RK",RRC,RRC10,collect,RRC10-I,inside,completed,50%,50%,hobo,,,,,
7/6/2023 9:17,7/6/2023,KL,RRRG,RRRG50,deploy,cam12,,,,,camera,card30,NA,full,empty,
7/6/2023 11:42,7/6/2023,KL,MBNG,MBNG6,deploy,cam10,,,,,camera,card14,,full,empty,
7/6/2023 11:43,7/6/2023,KL,MBNG ,MBNG9,deploy,cam9,,,,,camera,card35,,full,empty,
7/6/2023 11:57,7/6/2023,KL,SFP,SFP4,deploy,SFP4-I,inside,NA,100,0,hobo,,,,,
7/6/2023 11:57,7/6/2023,KL,SFP,SFP4,deploy,SFP4-O,outside,NA,100,0,hobo,,,,,
7/6/2023 12:08,7/6/2023,"KL, RK",SFP,SFP1,deploy,SFP1-I,inside,NA,100%,0%,hobo,,,,,
7/6/2023 12:09,7/6/2023,"KL, RK",SFP,SFP1,deploy,SFP1-O,outside,NA,100%,0%,hobo,,,,,
7/6/2023 12:22,7/6/2023,KL,SFP,SFP14,deploy,SFP14-I,inside,NA,100,0,hobo,,,,,
7/6/2023 12:23,7/6/2023,KL,SFP,SFP14,deploy,SFP14-O,outside,NA,100,0,hobo,,,,,
7/11/2023 8:37,7/11/2023,"KL, RK, YZ",BRO,BRO7,deploy,cam1,,,,,camera,card27,,full,empty,
7/11/2023 10:32,7/11/2023,"KL, RK, YZ",RRC,RRC13,collect,RRC13-I,inside,completed,100,0,hobo,,,,,
7/11/2023 10:33,7/11/2023,"KL, RK, YZ",RRC,RRC13,collect,RRC13-O,outside,completed,100,0,hobo,,,,,
7/11/2023 10:34,7/11/2023,"KL, RK, YZ",RRC,RRC13,collect,cam15,,,,,camera,NA,card36,low,full,
7/12/2023 7:51,7/12/2023,"KL, RK",MBNG,MBNG11,collect,MBNG11-O,outside,completed,50%,50%,hobo,,,,,
7/12/2023 7:52,7/12/2023,"KL, RK",MBNG,MBNG11,collect,MBNG11-I,inside,completed,50%,50%,hobo,,,,,
7/12/2023 7:55,7/12/2023,"KL, RK",MBNG ,MBNG14,collect,cam3,,,,,camera,NA,card60,low,full,
7/12/2023 7:56,7/12/2023,"KL, RK",MBNG,MBNG14,collect,MBNG14-I,inside,completed,50%,50%,hobo,,,,,
7/12/2023 7:56,7/12/2023,KL,MBNG,MBNG14,collect,MBNG14-O,outside,completed,100,0,hobo,,,,,
7/12/2023 8:07,7/12/2023,KL,MBNG,MBNG9,collect,cam9,,,,,camera,NA,card35,low,full,
7/12/2023 8:08,7/12/2023,"KL, RK",MBNG,MBNG9,collect,MBNG9-O,outside,completed,50%,50%,hobo,,,,,
7/12/2023 8:08,7/12/2023,"KL, RK",MBNG,MBNG9,collect,MBNG9-I,inside,completed,50%,50%,hobo,,,,,
7/12/2023 8:36,7/12/2023,"KL, RK",MBNG,MBNG5,collect,cam11,,,,,camera,NA,card10,low,full,
7/12/2023 8:37,7/12/2023,"KL, RK",MBNG,MBNG5,collect,MBNG5-O,outside,completed,50%,50%,hobo,,,,,
7/12/2023 8:37,7/12/2023,"KL, RK",MBNG,MBNG5,collect,MBNG5-I,inside,completed,50%,50%,hobo,,,,,
7/12/2023 9:41,7/12/2023,KL,SFP,SFP1,deploy,cam21,,,,,camera,card20,NA,full,empty,
7/12/2023 10:02,7/12/2023,KL,SFP,SFP4,collect,SFP4-I,inside,completed,100,0,hobo,,,,,
7/12/2023 10:02,7/12/2023,"KL, RK",SFP,SFP4,collect,SFP4-O,outside,completed,50%,50%,hobo,,,,,
7/12/2023 10:15,7/12/2023,"KL, RK",SFP,SFP14,collect,SFP14-O,outside,completed,50%,50%,hobo,,,,,
7/12/2023 10:15,7/12/2023,"KL, RK",SFP,SFP14,collect,SFP14-I,inside,completed,50%,50%,hobo,,,,,
7/12/2023 10:36,7/12/2023,"KL, RK",MBNR,MBNR5,collect,MBNR5-O,outside,completed,50%,50%,hobo,,,,,
7/12/2023 10:36,7/12/2023,"KL, RK",MBNR,MBNR5,collect,MBNR5-I,inside,completed,50%,50%,hobo,,,,,
7/13/2023 7:06,7/13/2023,KL,PICO,PICO2,collect,PICO2-I,inside,completed,100,0,hobo,,,,,
7/13/2023 7:07,7/13/2023,KL,PICO,PICO2,collect,PICO2-O,outside,completed,100,0,hobo,,,,,
7/13/2023 7:10,7/13/2023,KL,PICO,PICO13,deploy,cam15,,,,,camera,card34,NA,full,empty,
7/13/2023 7:30,7/13/2023,"KL, RK, YZ",PICR,PICR4,collect,PICR4-I,inside,completed,100,0,hobo,,,,,
7/13/2023 7:31,7/13/2023,"KL, RK, YZ",PICR,PICR4,collect,PICR4-O,outside,completed,100,0,hobo,,,,,
7/13/2023 8:38,7/13/2023,KL,PIC,PCC9,collect,cam19,,,,,camera,card4,,low,full,
7/13/2023 8:38,7/13/2023,"KL, RK, YZ",PCC,PCC9,collect,PCC9-I,inside,completed,100,0,hobo,,,,,
7/13/2023 8:38,7/13/2023,"KL, RK, YZ",PCC,PCC9,collect,PCC9-I,inside,completed,50%,50%,hobo,,,,,
7/18/2023 9:39,7/18/2023,"KL, YZ",RRRR,RRRR7,collect,cam23,,,,,camera,,card28,full,full,
7/18/2023 9:40,7/18/2023,KL,RRRR,RRRR7,collect,RRRR7-I,inside,NA,100,0,hobo,,,,,
7/18/2023 9:40,7/18/2023,"KL, YZ",RRRR,RRRR7,collect,RRRR7-O,outside,completed,100,0,hobo,,,,,
7/18/2023 10:25,7/18/2023,"KL, YZ",PICO,PICO11,collect,cam7,,,,,camera,,card29,low,full,
7/18/2023 10:27,7/18/2023,"KL, YZ",PICO,PICO11,collect,PICO11-I,inside,completed,100,0,hobo,,,,,
7/18/2023 10:27,7/18/2023,"KL, YZ",PICO,PICO11,collect,PICO11-O,outside,completed,100,0,hobo,,,,,
7/18/2023 10:38,7/18/2023,KL,PICG,PICG4,collect,cam2,,,,,camera,,card31,low,full,
7/18/2023 10:46,7/18/2023,"KL, YZ",PICG,PICG4,collect,PICG4-I,inside,completed,100,0,hobo,,,,,
7/18/2023 10:47,7/18/2023,"KL, YZ",PICG,PICG4,collect,PICG4-O,outside,completed,100,0,hobo,,,,,
7/22/2023 10:46,7/22/2023,KL,SFP,SFP1,collect,cam21,,,,,camera,NA,card20,low,full,
7/26/2023 12:11,7/26/2023,KL,PICO,PICO13,collect,PICO13-I,inside,completed,100,0,hobo,,,,,
7/26/2023 12:12,7/26/2023,KL,PICO,PICO13,collect,PICO13-O,outside,completed,100,0,hobo,,,,,
7/26/2023 12:12,7/26/2023,KL,PICO,PICO13,collect,cam15,,,,,camera,NA,card34,low,full,
8/2/2023 7:54,8/2/2023,YZ,MBNG,MBNG12,collect,MBNG12-humidity ,outside,NA,100,0,hobo,,,,,
8/2/2023 8:03,8/2/2023,"RK, YZ",SFP,SFP11,collect,SFP11-humidity,outside,NA,50%,50%,hobo,,,,,
8/2/2023 8:28,8/2/2023,"RK, YZ",SFP,SFP1,collect,SFP1-O,outside,completed,50%,50%,hobo,,,,,
8/2/2023 8:28,8/2/2023,"RK, YZ",SFP,SFP1,collect,SFP1-I,inside,completed,100,0,hobo,,,,,
8/2/2023 8:42,8/2/2023,RK,MBNG,MBNG6,collect,MBNG6-O,outside,completed,50%,50%,hobo,,,,,
8/2/2023 8:43,8/2/2023,"RK, YZ",MBNG,MBNG6,collect,MBNG6-I,inside,completed,50%,50%,hobo,,,,,
8/2/2023 8:43,8/2/2023,"RK, YZ",MBNG,MBNG6,collect,cam10,,,,,camera,,card14,low,full,
8/2/2023 8:48,8/2/2023,RK,MBNG,MBNG25,collect,MBNG25-O,outside,completed,50%,50%,hobo,,,,,
8/2/2023 8:48,8/2/2023,"RK, YZ",MBNG,MBNG25,collect,MBNG25-I,inside,completed,100,0,hobo,,,,,
8/2/2023 9:24,8/2/2023,RK,MBNR,MBNR2,collect,cam16,,,,,camera,NA,card24,low,full,
8/2/2023 9:25,8/2/2023,RK,MBNR,MBNR2,collect,MBNR2-O,outside,completed,50%,50%,hobo,,,,,
8/2/2023 9:25,8/2/2023,"KL, RK, YZ",MBNR,MBNR2,collect,MBNR2-I,inside,completed,100,0,hobo,,,,,
8/2/2023 9:43,8/2/2023,RK,MBNR,MBNR5,collect,MBNR5-humidity,outside,completed,50%,50%,hobo,,,,,
8/2/2023 10:24,8/2/2023,"KL, RK, YZ",PCC,PCC5,collect,cam17,,,,,camera,,card8,low,full,
8/2/2023 10:25,8/2/2023,RK,PCC,PCC5,collect,PCC5-I,inside,completed,50%,50%,hobo,,,,,
8/2/2023 10:25,8/2/2023,RK,PCC,PCC5,collect,PCC5-O,outside,completed,50%,50%,hobo,,,,,
8/2/2023 10:35,8/2/2023,"KL, RK, YZ",PCC,PCC8,collect,PCC8-humidity,outside,completed,100,0,hobo,,,,,
8/2/2023 10:45,8/2/2023,"KL, RK, YZ",PCC,PCC12,collect,PCC12-I,inside,completed,100,0,hobo,,,,,
8/2/2023 10:46,8/2/2023,RK,PCC,PCC12,collect,cam8,,,,,camera,NA,card37,low,full,
8/2/2023 10:46,8/2/2023,KL,PCC,PCC12,collect,PCC8-O,outside,completed,100,0,hobo,,,,,
8/2/2023 11:01,8/2/2023,KL,PICR,PICR2,collect,PICR2-humidity,outside,completed,100,0,hobo,,,,,
8/2/2023 11:03,8/2/2023,KL,PICR,PICR1,collect,PICR1-I,inside,completed,100,0,hobo,,,,,
8/2/2023 11:03,8/2/2023,KL,PICR,PICR1,collect,PICR1-O,outside,completed,100,0,hobo,,,,,
8/2/2023 11:04,8/2/2023,YZ,PICR,PICR1,collect,cam13,,,,,camera,,card9,low,full,
8/2/2023 11:37,8/2/2023,"KL, RK, YZ",PICO,PICO5,collect,PICO5-humidity ,outside,completed,100,0,hobo,,,,,
8/2/2023 12:00,8/2/2023,RK,PICG,PICG2,collect,PICG2-O,outside,completed,50%,50%,hobo,,,,,
8/2/2023 12:00,8/2/2023,RK,PICG,PICG2,collect,PICG2-I,inside,completed,50%,50%,hobo,,,,,
8/2/2023 12:01,8/2/2023,"KL, RK, YZ",PICG,PICG1,collect,cam5,,,,,camera,,card3,low,full,
8/2/2023 12:05,8/2/2023,"RK, YZ",PICG,PICG1,collect,PICG1-humidity ,outside,completed,100,0,hobo,,,,,
8/3/2023 7:36,8/3/2023,"RK, YZ",RRRG,RRRG50,collect,RRRG50-O,outside,completed,50%,50%,hobo,,,,,
8/3/2023 7:36,8/3/2023,"RK, YZ",RRRG,RRRG50,collect,RRRG50-I,inside,completed,50%,50%,hobo,,,,,
8/3/2023 7:37,8/3/2023,"RK, YZ",RRRG,RRRG60,collect,cam12,,,,,camera,,card30,low,full,
8/3/2023 7:42,8/3/2023,"RK, YZ ",RRRG,RRRG58,collect,RRRG58-humidity ,outside,completed,100,0,hobo,,,,,
8/3/2023 7:55,8/3/2023,"RK, YZ",RRRR,RRRR3,collect,cam18,,,,,camera,,card32,low,full,
8/3/2023 7:55,8/3/2023,"RK, YZ",RRRR,RRRR3,collect,RRRR3-O,outside,completed,50%,50%,hobo,,,,,
8/3/2023 7:56,8/3/2023,"RK, YZ",RRRR,RRRR3,collect,RRRR3-I,inside,completed,50%,50%,hobo,,,,,
8/3/2023 8:02,8/3/2023,"RK, YZ",RRRR,RRRR6,collect,RRRR6-humidity ,outside,completed,100,0,hobo,,,,,
8/3/2023 8:05,8/3/2023,KL,RRRR,RRRR8,collect,RRRR8-O,outside,completed,50%,50%,hobo,,,,,
8/3/2023 8:05,8/3/2023,"KL, RK, YZ",RRRR,RRRR8,collect,cam25,,,,,camera,,card5,low,full,
8/3/2023 8:06,8/3/2023,KL,RRRR,RRRR8,collect,RRRR8-I,inside,completed,50%,50%,hobo,,,,,
8/3/2023 9:07,8/3/2023,RK,BRO,BRO1,collect,BRO1-O,outside,completed,50%,50%,hobo,,,,,
8/3/2023 9:07,8/3/2023,RK,BRO,BRO1,collect,BRO1-I,inside,completed,50%,50%,hobo,,,,,
8/3/2023 9:08,8/3/2023,RK,BRO ,BRO1,collect,cam14,,,,,camera,NA,card26,low,full,
8/3/2023 9:13,8/3/2023,RK,BRO,BRO7,collect,BRO7-O,outside,completed,50%,50%,hobo,,,,,
8/3/2023 9:14,8/3/2023,RK,BRO,BRO7,collect,BRO7-I,inside,completed,50%,50%,hobo,,,,,
8/3/2023 9:14,8/3/2023,RK,BRO,BRO7,collect,cam1,,,,,camera,NA,card27,low,full,
8/3/2023 9:18,8/3/2023,RK,BRO,BRO2,collect,BRO2-O,outside,completed,50%,50%,hobo,,,,,
8/3/2023 9:18,8/3/2023,RK,BRO,BRO2,collect,BRO2-I,inside,completed,50%,50%,hobo,,,,,
8/3/2023 9:19,8/3/2023,RK,BRO,BRO2,collect,cam22,,,,,camera,NA,card7,low,full,
8/3/2023 9:25,8/3/2023,"RK, YZ",BRO,BRO9,collect,BRO9-humidity,outside,completed,100,0,hobo,,,,,
,5/1/2022,"KG, YW",PIC,PICG5,deploy,PICG5-I,,,,,hobo,,,100,0,
,5/1/2022,"KG, YW",PIC,PICG5,deploy,PICG5-O,,,,,hobo,,,100,0,
,5/1/2022,"KG, YW",PIC,PICG9,deploy,PICG9-I,,,,,hobo,,,100,0,
,5/1/2022,"KG, YW",PIC,PICG9,deploy,PICG9-O,,,,,hobo,,,100,0,
,6/18/2021,KL KG,PIC,PICR9,collect,PICR9-I,Inside,completed,100,9,hobo,,,,,
